src,dst,count
userId_38488,userId_30607,1
userId_35237,userId_30607,8
userId_4609,userId_30607,3
userId_2325,userId_30607,1
userId_3026,userId_30607,3
userId_21596,userId_30607,3
userId_6062,userId_30607,1
userId_17298,userId_30607,3
userId_8162,userId_30607,3
userId_8078,userId_30607,10
userId_10258,userId_30607,2
userId_10401,userId_30607,3
userId_37051,userId_30607,5
userId_334,userId_30607,8
userId_1432,userId_30607,19
userId_12081,userId_30607,1
userId_23813,userId_30607,1
userId_7640,userId_30607,1
userId_18596,userId_30607,3
userId_12531,userId_30607,1
userId_19802,userId_30607,3
userId_33699,userId_30607,1
userId_22570,userId_30607,2
userId_9732,userId_30607,1
userId_35738,userId_30607,1
userId_38154,userId_30607,2
userId_9870,userId_30607,1
userId_37617,userId_30607,1
userId_7405,userId_30607,2
userId_29389,userId_30607,1
userId_29454,userId_30607,1
userId_10172,userId_30607,1
userId_30056,userId_30607,1
userId_32595,userId_30607,22
userId_5298,userId_30607,1
userId_27521,userId_30607,5
userId_33050,userId_30607,21
userId_13519,userId_30607,5
userId_3855,userId_30607,58
userId_5261,userId_30607,3
userId_2685,userId_30607,1
userId_33900,userId_30607,12
userId_554,userId_30607,8
userId_3121,userId_30607,1
userId_20044,userId_30607,1
userId_27081,userId_30607,1
userId_8782,userId_30607,1
userId_17001,userId_30607,30
userId_33618,userId_30607,2
userId_5323,userId_30607,1
userId_6998,userId_30607,4
userId_2934,userId_30607,2
userId_14651,userId_30607,2
userId_33698,userId_30607,7
userId_8132,userId_30607,3
userId_27526,userId_30607,1
userId_35923,userId_30607,48
userId_31604,userId_30607,6
userId_20173,userId_30607,1
userId_15623,userId_30607,6
userId_8368,userId_30607,9
userId_28225,userId_30607,1
userId_3830,userId_30607,1
userId_38165,userId_30607,2
userId_21918,userId_30607,7
userId_39022,userId_30607,3
userId_34863,userId_30607,1
userId_36402,userId_30607,7
userId_4218,userId_30607,2
userId_35227,userId_30607,7
userId_207,userId_30607,1
userId_6465,userId_30607,1
userId_15099,userId_30607,2
userId_7208,userId_30607,21
userId_20787,userId_30607,2
userId_14181,userId_30607,1
userId_35986,userId_30607,30
userId_4271,userId_30607,2
userId_12367,userId_30607,1
userId_28645,userId_30607,1
userId_21073,userId_30607,8
userId_34743,userId_30607,2
userId_7721,userId_30607,1
userId_29172,userId_30607,2
userId_25860,userId_30607,1
userId_13745,userId_30607,6
userId_12082,userId_30607,1
userId_35294,userId_30607,1
userId_27662,userId_30607,10
userId_23836,userId_30607,5
userId_31205,userId_30607,5
userId_39568,userId_30607,1
userId_31198,userId_30607,13
userId_25082,userId_30607,1
userId_6363,userId_30607,1
userId_35395,userId_30607,1
userId_323,userId_30607,12
userId_31622,userId_30607,1
userId_37374,userId_30607,8
userId_33690,userId_30607,1
userId_8080,userId_30607,1
userId_28076,userId_30607,1
userId_38905,userId_30607,6
userId_23518,userId_30607,1
userId_38425,userId_30607,1
userId_16772,userId_30607,5
userId_34290,userId_30607,1
userId_33569,userId_30607,1
userId_33457,userId_30607,15
userId_36297,userId_30607,4
userId_18147,userId_30607,3
userId_37753,userId_30607,1
userId_39677,userId_30607,2
userId_25032,userId_30607,1
userId_3874,userId_30607,1
userId_29691,userId_30607,2
userId_32212,userId_30607,1
userId_12381,userId_30607,9
userId_13378,userId_30607,3
userId_20690,userId_30607,7
userId_38794,userId_30607,1
userId_12572,userId_30607,1
userId_14614,userId_30607,1
userId_11267,userId_30607,2
userId_13222,userId_30607,3
userId_31343,userId_30607,1
userId_39496,userId_30607,1
userId_13432,userId_30607,8
userId_22041,userId_30607,1
userId_38041,userId_30607,10
userId_4319,userId_30607,1
userId_32052,userId_30607,1
userId_9951,userId_30607,17
userId_16232,userId_30607,2
userId_22700,userId_30607,1
userId_33381,userId_30607,1
userId_23878,userId_30607,3
userId_18751,userId_30607,3
userId_33281,userId_30607,4
userId_39257,userId_30607,1
userId_28661,userId_30607,1
userId_38901,userId_30607,2
userId_4212,userId_30607,1
userId_18809,userId_30607,1
userId_32061,userId_30607,2
userId_18764,userId_30607,1
userId_33567,userId_30607,3
userId_39132,userId_30607,5
userId_16246,userId_30607,5
userId_2148,userId_30607,1
userId_31101,userId_30607,21
userId_2328,userId_30607,28
userId_13289,userId_30607,5
userId_35880,userId_30607,4
userId_2305,userId_30607,32
userId_32759,userId_30607,1
userId_1209,userId_30607,1
userId_35467,userId_30607,1
userId_6645,userId_30607,2
userId_25231,userId_30607,1
userId_16888,userId_30607,7
userId_30140,userId_30607,2
userId_18073,userId_30607,1
userId_29143,userId_30607,1
userId_10572,userId_30607,3
userId_30153,userId_30607,2
userId_32149,userId_30607,1
userId_10179,userId_30607,1
userId_1146,userId_30607,1
userId_33349,userId_30607,37
userId_11994,userId_30607,1
userId_13813,userId_30607,1
userId_29701,userId_30607,10
userId_19398,userId_30607,20
userId_21011,userId_30607,1
userId_29801,userId_30607,1
userId_32029,userId_30607,1
userId_9317,userId_30607,1
userId_6487,userId_30607,3
userId_3428,userId_30607,83
userId_38219,userId_30607,1
userId_1397,userId_30607,1
userId_31573,userId_30607,1
userId_1854,userId_30607,3
userId_5636,userId_30607,1
userId_10069,userId_30607,1
userId_31393,userId_30607,3
userId_23582,userId_30607,2
userId_15708,userId_30607,8
userId_19122,userId_30607,1
userId_14774,userId_30607,3
userId_28841,userId_30607,4
userId_879,userId_30607,2
userId_17415,userId_30607,2
userId_3717,userId_30607,1
userId_31434,userId_30607,1
userId_1798,userId_30607,80
userId_210,userId_30607,1
userId_22014,userId_30607,2
userId_33395,userId_30607,1
userId_26639,userId_30607,8
userId_22553,userId_30607,5
userId_38022,userId_30607,6
userId_5150,userId_30607,6
userId_14241,userId_30607,16
userId_5643,userId_30607,1
userId_5102,userId_30607,1
userId_1290,userId_30607,1
userId_32737,userId_30607,1
userId_34209,userId_30607,1
userId_19250,userId_30607,21
userId_8694,userId_30607,2
userId_21177,userId_30607,7
userId_14096,userId_30607,1
userId_18187,userId_30607,1
userId_10292,userId_30607,2
userId_428,userId_30607,9
userId_37838,userId_30607,1
userId_27308,userId_30607,1
userId_33545,userId_30607,3
userId_4569,userId_30607,1
userId_26112,userId_30607,1
userId_9154,userId_30607,1
userId_11123,userId_30607,5
userId_38013,userId_30607,1
userId_9222,userId_30607,1
userId_15925,userId_30607,9
userId_26471,userId_30607,6
userId_7292,userId_30607,1
userId_18630,userId_30607,3
userId_16183,userId_30607,1
userId_8574,userId_30607,5
userId_37454,userId_30607,1
userId_5658,userId_30607,1
userId_28713,userId_30607,6
userId_9075,userId_30607,1
userId_30838,userId_30607,49
userId_3956,userId_30607,7
userId_29204,userId_30607,2
userId_16102,userId_30607,7
userId_20220,userId_30607,3
userId_31197,userId_30607,1
userId_16714,userId_30607,3
userId_38827,userId_30607,1
userId_10174,userId_30607,12
userId_24016,userId_30607,2
userId_21526,userId_30607,1
userId_12316,userId_30607,1
userId_5730,userId_30607,7
userId_3899,userId_30607,2
userId_32657,userId_30607,2
userId_4316,userId_30607,11
userId_16089,userId_30607,1
userId_30317,userId_30607,10
userId_16397,userId_30607,1
userId_27375,userId_30607,1
userId_26540,userId_30607,12
userId_5218,userId_30607,3
userId_12491,userId_30607,8
userId_28871,userId_30607,2
userId_32393,userId_30607,13
userId_18137,userId_30607,4
userId_32897,userId_30607,196
userId_39494,userId_30607,1
userId_6834,userId_30607,1
userId_11939,userId_30607,1
userId_8632,userId_30607,4
userId_22805,userId_30607,2
userId_10578,userId_30607,1
userId_11190,userId_30607,1
userId_23360,userId_30607,3
userId_35024,userId_30607,1
userId_4364,userId_30607,6
userId_30308,userId_30607,1
userId_29070,userId_30607,2
userId_8852,userId_30607,23
userId_31238,userId_30607,2
userId_26712,userId_30607,1
userId_13236,userId_30607,3
userId_7288,userId_30607,1
userId_33768,userId_30607,2
userId_9312,userId_30607,57
userId_29756,userId_30607,5
userId_2073,userId_30607,4
userId_35145,userId_30607,1
userId_7575,userId_30607,3
userId_23086,userId_30607,4
userId_33463,userId_30607,6
userId_31900,userId_30607,5
userId_22817,userId_30607,9
userId_20458,userId_30607,4
userId_18946,userId_30607,1
userId_33832,userId_30607,1
userId_9133,userId_30607,1
userId_32050,userId_30607,45
userId_21267,userId_30607,7
userId_37519,userId_30607,1
userId_1748,userId_30607,2
userId_28352,userId_30607,4
userId_20290,userId_30607,4
userId_20878,userId_30607,6
userId_11070,userId_30607,9
userId_3120,userId_30607,19
userId_29609,userId_30607,3
userId_37372,userId_30607,1
userId_38253,userId_30607,3
userId_8450,userId_30607,1
userId_37654,userId_30607,32
userId_34276,userId_30607,4
userId_2883,userId_30607,15
userId_38943,userId_30607,1
userId_19639,userId_30607,2
userId_23696,userId_30607,2
userId_11752,userId_30607,1
userId_39300,userId_30607,1
userId_32479,userId_30607,2
userId_21048,userId_30607,2
userId_34112,userId_30607,1
userId_4504,userId_30607,1
userId_33430,userId_30607,62
userId_22126,userId_30607,1
userId_11604,userId_30607,8
userId_32103,userId_30607,3
userId_31383,userId_30607,3
userId_14458,userId_30607,1
userId_7010,userId_30607,2
userId_15343,userId_30607,1
userId_15293,userId_30607,1
userId_29478,userId_30607,22
userId_21359,userId_30607,1
userId_28090,userId_30607,11
userId_1231,userId_30607,1
userId_26628,userId_30607,4
userId_21343,userId_30607,4
userId_33075,userId_30607,3
userId_14915,userId_30607,2
userId_26598,userId_30607,9
userId_14824,userId_30607,1
userId_14050,userId_30607,1
userId_10992,userId_30607,1
userId_15863,userId_30607,1
userId_13127,userId_30607,1
userId_8679,userId_30607,6
userId_22345,userId_30607,10
userId_1176,userId_30607,1
userId_36324,userId_30607,4
userId_32905,userId_30607,2
userId_30848,userId_30607,4
userId_1037,userId_30607,1
userId_3758,userId_30607,1
userId_7123,userId_30607,1
userId_6556,userId_30607,1
userId_25931,userId_30607,28
userId_11892,userId_30607,5
userId_5330,userId_30607,1
userId_37010,userId_30607,1
userId_13763,userId_30607,1
userId_12952,userId_30607,2
userId_39148,userId_30607,1
userId_4417,userId_30607,4
userId_24710,userId_30607,3
userId_34174,userId_30607,17
userId_14053,userId_30607,3
userId_21539,userId_30607,1
userId_20900,userId_30607,1
userId_15930,userId_30607,1
userId_39339,userId_30607,1
userId_14110,userId_30607,1
userId_7558,userId_30607,1
userId_20241,userId_30607,1
userId_6022,userId_30607,15
userId_2346,userId_30607,5
userId_7426,userId_30607,4
userId_958,userId_30607,3
userId_29361,userId_30607,4
userId_16810,userId_30607,2
userId_15401,userId_30607,6
userId_14369,userId_30607,1
userId_10618,userId_30607,1
userId_25227,userId_30607,1
userId_24236,userId_30607,1
userId_414,userId_30607,1
userId_24508,userId_30607,3
userId_19343,userId_30607,1
userId_33882,userId_30607,1
userId_28522,userId_30607,42
userId_9065,userId_30607,1
userId_14929,userId_30607,2
userId_11494,userId_30607,1
userId_33735,userId_30607,1
userId_8096,userId_30607,2
userId_2026,userId_30607,1
userId_6424,userId_30607,1
userId_2190,userId_30607,3
userId_16306,userId_30607,1
userId_17277,userId_30607,1
userId_37569,userId_30607,3
userId_36116,userId_30607,2
userId_25437,userId_30607,1
userId_14597,userId_30607,2
userId_4988,userId_30607,1
userId_7047,userId_30607,8
userId_33215,userId_30607,4
userId_21235,userId_30607,6
userId_25894,userId_33117,1
userId_7177,userId_33117,1
userId_23132,userId_33117,1
userId_30784,userId_33117,1
userId_1739,userId_33117,1
userId_28591,userId_33117,1
userId_12269,userId_33117,1
userId_1206,userId_33117,1
userId_5455,userId_33117,1
userId_35767,userId_33117,1
userId_10251,userId_33117,2
userId_36661,userId_33117,2
userId_33220,userId_33117,1
userId_10381,userId_33117,1
userId_8558,userId_33117,1
userId_9041,userId_33117,1
userId_39049,userId_33117,2
userId_1935,userId_33117,2
userId_30591,userId_33117,9
userId_11575,userId_33117,1
userId_30456,userId_33117,23
userId_28855,userId_33117,1
userId_22693,userId_33117,1
userId_3558,userId_33117,2
userId_765,userId_33117,1
userId_22850,userId_33117,4
userId_30441,userId_33117,1
userId_3497,userId_33117,10
userId_4848,userId_33117,1
userId_6191,userId_33117,1
userId_1680,userId_33117,1
userId_35675,userId_33117,1
userId_18840,userId_33117,10
userId_6913,userId_33117,1
userId_430,userId_33117,1
userId_39242,userId_33117,1
userId_34074,userId_33117,1
userId_4025,userId_33117,1
userId_4999,userId_33117,1
userId_35769,userId_33117,8
userId_12417,userId_33117,1
userId_25967,userId_33117,15
userId_8868,userId_33117,2
userId_14459,userId_33117,1
userId_36223,userId_33117,1
userId_33147,userId_33117,1
userId_5732,userId_33117,1
userId_29529,userId_33117,1
userId_3321,userId_33117,1
userId_36467,userId_33117,1
userId_17029,userId_33117,1
userId_26073,userId_33117,1
userId_13044,userId_33117,1
userId_19694,userId_33117,104
userId_15619,userId_33117,138
userId_1235,userId_33117,1
userId_12998,userId_33117,1
userId_37767,userId_33117,1
userId_13602,userId_33117,1
userId_3317,userId_33117,2
userId_527,userId_33117,1
userId_7338,userId_33117,1
userId_22733,userId_33117,2
userId_2226,userId_33117,1
userId_34542,userId_33117,1
userId_26147,userId_33117,1
userId_15291,userId_33117,1
userId_11463,userId_33117,1
userId_32041,userId_33117,6
userId_22552,userId_33117,1
userId_11643,userId_33117,1
userId_29590,userId_33117,1
userId_21660,userId_33117,1
userId_30942,userId_33117,1
userId_3715,userId_33117,1
userId_17242,userId_33117,1
userId_14485,userId_33117,2
userId_5392,userId_33117,1
userId_13466,userId_33117,1
userId_17146,userId_33117,1
userId_31558,userId_33117,1
userId_25402,userId_33117,1
userId_4510,userId_33117,1
userId_23138,userId_33117,1
userId_34685,userId_33117,2
userId_12155,userId_33117,1
userId_39555,userId_33117,1
userId_7994,userId_33117,1
userId_38578,userId_33117,1
userId_23533,userId_33117,1
userId_23476,userId_33117,1
userId_11037,userId_33117,1
userId_12317,userId_33117,1
userId_38207,userId_33117,1
userId_39385,userId_33117,1
userId_33903,userId_33117,1
userId_29102,userId_33117,1
userId_3035,userId_33117,1
userId_3327,userId_33117,1
userId_2461,userId_33117,1
userId_9115,userId_33117,1
userId_4904,userId_33117,1
userId_28170,userId_33117,2
userId_23597,userId_33117,1
userId_10013,userId_33117,1
userId_8992,userId_33117,1
userId_36570,userId_33117,1
userId_3876,userId_33117,1
userId_20536,userId_33117,3
userId_2233,userId_33117,1
userId_1314,userId_33117,1
userId_38442,userId_33117,1
userId_9966,userId_33117,1
userId_14155,userId_33117,1
userId_35459,userId_33117,1
userId_26542,userId_33117,13
userId_25513,userId_33117,1
userId_36672,userId_33117,3
userId_33172,userId_33117,1
userId_5358,userId_33117,1
userId_32777,userId_33117,1
userId_28196,userId_33117,1
userId_9361,userId_33117,1
userId_908,userId_33117,1
userId_25909,userId_33117,1
userId_10401,userId_33117,3
userId_1415,userId_33117,1
userId_15158,userId_33117,1
userId_16053,userId_33117,1
userId_12684,userId_33117,1
userId_14124,userId_33117,1
userId_479,userId_33117,2
userId_27086,userId_33117,1
userId_5187,userId_33117,1
userId_36847,userId_33117,1
userId_20520,userId_33117,2
userId_561,userId_33117,2
userId_25270,userId_33117,1
userId_32246,userId_33117,1
userId_31147,userId_33117,1
userId_21937,userId_33117,1
userId_28162,userId_33117,1
userId_25248,userId_33117,1
userId_20086,userId_33117,1
userId_3463,userId_33117,1
userId_15853,userId_33117,15
userId_11917,userId_33117,1
userId_37532,userId_33117,1
userId_3152,userId_33117,1
userId_8075,userId_33117,1
userId_6426,userId_33117,1
userId_21226,userId_33117,1
userId_11730,userId_33117,2
userId_2422,userId_33117,1
userId_28504,userId_33117,1
userId_2665,userId_33117,3
userId_3676,userId_33117,1
userId_699,userId_33117,1
userId_24255,userId_33117,1
userId_17114,userId_33117,1
userId_9724,userId_33117,1
userId_23439,userId_33117,1
userId_12114,userId_33117,1
userId_29988,userId_33117,1
userId_8319,userId_33117,1
userId_26269,userId_33117,1
userId_14806,userId_33117,1
userId_88,userId_33117,1
userId_27433,userId_33117,2
userId_25725,userId_33117,4
userId_13799,userId_33117,1
userId_29338,userId_33117,2
userId_12886,userId_33117,1
userId_4911,userId_33117,1
userId_2934,userId_33117,3
userId_27708,userId_33117,1
userId_11347,userId_33117,1
userId_19156,userId_33117,1
userId_20654,userId_33117,1
userId_4088,userId_33117,1
userId_2246,userId_33117,2
userId_35049,userId_33117,2
userId_35167,userId_33117,2
userId_3511,userId_33117,1
userId_36833,userId_33117,4
userId_4014,userId_33117,1
userId_16028,userId_33117,1
userId_15615,userId_33117,1
userId_38216,userId_33117,1
userId_2373,userId_33117,1
userId_32201,userId_33117,1
userId_31288,userId_33117,1
userId_31324,userId_33117,4
userId_26880,userId_33117,2
userId_4577,userId_33117,1
userId_29967,userId_33117,2
userId_36645,userId_33117,2
userId_5532,userId_33117,4
userId_3866,userId_33117,1
userId_23999,userId_33117,1
userId_14531,userId_33117,1
userId_3228,userId_33117,1
userId_15836,userId_33117,1
userId_32821,userId_33117,1
userId_4034,userId_33117,29
userId_35394,userId_33117,1
userId_34010,userId_33117,1
userId_39536,userId_33117,1
userId_13695,userId_33117,1
userId_38748,userId_33117,2
userId_4645,userId_33117,1
userId_26921,userId_33117,1
userId_20716,userId_33117,2
userId_6180,userId_33117,1
userId_23474,userId_33117,1
userId_35335,userId_33117,1
userId_21507,userId_33117,1
userId_33101,userId_33117,2
userId_37714,userId_33117,1
userId_35505,userId_33117,1
userId_27182,userId_33117,1
userId_18360,userId_33117,2
userId_33271,userId_33117,3
userId_33047,userId_33117,1
userId_18211,userId_33117,1
userId_4169,userId_33117,1
userId_15190,userId_33117,1
userId_17308,userId_33117,1
userId_28,userId_33117,1
userId_32949,userId_33117,1
userId_34720,userId_33117,1
userId_5388,userId_33117,1
userId_38905,userId_33117,4
userId_6279,userId_33117,1
userId_34908,userId_33117,1
userId_25934,userId_33117,3
userId_8521,userId_33117,1
userId_17484,userId_33117,1
userId_32817,userId_33117,1
userId_8301,userId_33117,2
userId_4841,userId_33117,1
userId_1539,userId_33117,1
userId_6628,userId_33117,7
userId_4929,userId_33117,1
userId_9868,userId_33117,2
userId_19424,userId_33117,5
userId_31204,userId_33117,1
userId_3206,userId_33117,1
userId_743,userId_33117,1
userId_21326,userId_33117,1
userId_19823,userId_33117,1
userId_25921,userId_33117,1
userId_5018,userId_33117,1
userId_20570,userId_33117,3
userId_28301,userId_33117,1
userId_36353,userId_33117,1
userId_13047,userId_33117,3
userId_15927,userId_33117,1
userId_22080,userId_33117,1
userId_17850,userId_33117,1
userId_22089,userId_33117,1
userId_29535,userId_33117,1
userId_27106,userId_33117,1
userId_31859,userId_33117,1
userId_25306,userId_33117,2
userId_3283,userId_33117,1
userId_22147,userId_33117,1
userId_26160,userId_33117,1
userId_6381,userId_33117,1
userId_2584,userId_33117,1
userId_235,userId_33117,1
userId_37860,userId_33117,1
userId_4886,userId_33117,1
userId_29712,userId_33117,1
userId_4151,userId_33117,2
userId_7829,userId_33117,1
userId_16916,userId_33117,1
userId_2439,userId_33117,1
userId_31801,userId_33117,1
userId_35915,userId_33117,1
userId_4828,userId_33117,1
userId_7204,userId_33117,2
userId_24899,userId_33117,1
userId_8310,userId_33117,1
userId_38756,userId_33117,1
userId_33262,userId_33117,1
userId_24998,userId_33117,2
userId_651,userId_33117,2
userId_22054,userId_33117,1
userId_36141,userId_33117,1
userId_4638,userId_33117,1
userId_12485,userId_33117,11
userId_5913,userId_33117,3
userId_4165,userId_33117,1
userId_22002,userId_33117,2
userId_3746,userId_33117,2
userId_24168,userId_33117,1
userId_17171,userId_33117,1
userId_10785,userId_33117,10
userId_16835,userId_33117,1
userId_22541,userId_33117,1
userId_36053,userId_33117,1
userId_19161,userId_33117,1
userId_35766,userId_33117,2
userId_29647,userId_33117,1
userId_20144,userId_33117,1
userId_4443,userId_33117,1
userId_8032,userId_33117,1
userId_930,userId_33117,1
userId_8423,userId_33117,32
userId_2763,userId_33117,1
userId_9837,userId_33117,1
userId_9770,userId_33117,1
userId_15517,userId_33117,2
userId_5636,userId_33117,68
userId_23170,userId_33117,1
userId_31281,userId_33117,7
userId_6449,userId_33117,1
userId_30928,userId_33117,1
userId_26244,userId_33117,1
userId_555,userId_33117,1
userId_35044,userId_33117,1
userId_34384,userId_33117,1
userId_24995,userId_33117,1
userId_20213,userId_33117,1
userId_13833,userId_33117,1
userId_7504,userId_33117,1
userId_15759,userId_33117,1
userId_9466,userId_33117,1
userId_38907,userId_33117,1
userId_16133,userId_33117,1
userId_7562,userId_33117,1
userId_19620,userId_33117,28
userId_31069,userId_33117,1
userId_19408,userId_33117,1
userId_9025,userId_33117,1
userId_21230,userId_33117,1
userId_10457,userId_33117,1
userId_5639,userId_33117,1
userId_19595,userId_33117,1
userId_29504,userId_33117,46
userId_14616,userId_33117,1
userId_26746,userId_33117,1
userId_1662,userId_33117,1
userId_11534,userId_33117,1
userId_7624,userId_33117,1
userId_12934,userId_33117,1
userId_33242,userId_33117,16
userId_16332,userId_33117,1
userId_29126,userId_33117,1
userId_29979,userId_33117,1
userId_30674,userId_33117,38
userId_24507,userId_33117,3
userId_6161,userId_33117,1
userId_15704,userId_33117,6
userId_38510,userId_33117,1
userId_18516,userId_33117,1
userId_9300,userId_33117,5
userId_32404,userId_33117,1
userId_23384,userId_33117,1
userId_36854,userId_33117,1
userId_16073,userId_33117,58
userId_7769,userId_33117,1
userId_16525,userId_33117,2
userId_37749,userId_33117,1
userId_33752,userId_33117,1
userId_6333,userId_33117,1
userId_15405,userId_33117,17
userId_22417,userId_33117,1
userId_3938,userId_33117,1
userId_28251,userId_33117,1
userId_13469,userId_33117,1
userId_23555,userId_33117,1
userId_31218,userId_33117,1
userId_35148,userId_33117,21
userId_25280,userId_33117,1
userId_1377,userId_33117,1
userId_32267,userId_33117,1
userId_17580,userId_33117,1
userId_3214,userId_33117,1
userId_30506,userId_33117,1
userId_27158,userId_33117,1
userId_36756,userId_33117,1
userId_23739,userId_33117,1
userId_32248,userId_33117,1
userId_4664,userId_33117,1
userId_24471,userId_33117,7
userId_8099,userId_33117,1
userId_38177,userId_33117,7
userId_7436,userId_33117,1
userId_27527,userId_33117,1
userId_30229,userId_33117,1
userId_24015,userId_33117,1
userId_24004,userId_33117,1
userId_21992,userId_33117,1
userId_13761,userId_33117,1
userId_37357,userId_33117,1
userId_13310,userId_33117,1
userId_1554,userId_33117,1
userId_39084,userId_33117,1
userId_32161,userId_33117,1
userId_14849,userId_33117,1
userId_10578,userId_33117,4
userId_5369,userId_33117,1
userId_8574,userId_33117,6
userId_24072,userId_33117,1
userId_24092,userId_33117,1
userId_27186,userId_33117,1
userId_32547,userId_33117,1
userId_884,userId_33117,10
userId_15133,userId_33117,2
userId_16562,userId_33117,1
userId_1319,userId_33117,1
userId_869,userId_33117,1
userId_5381,userId_33117,1
userId_34091,userId_33117,1
userId_20124,userId_33117,1
userId_39237,userId_33117,1
userId_30492,userId_33117,1
userId_20648,userId_33117,13
userId_17631,userId_33117,1
userId_6359,userId_33117,1
userId_37178,userId_33117,1
userId_33214,userId_33117,1
userId_1942,userId_33117,1
userId_12176,userId_33117,1
userId_12982,userId_33117,1
userId_39596,userId_33117,1
userId_22728,userId_33117,1
userId_3432,userId_33117,1
userId_15141,userId_33117,1
userId_22463,userId_33117,1
userId_6813,userId_33117,1
userId_1160,userId_33117,2
userId_26945,userId_33117,1
userId_674,userId_33117,1
userId_5901,userId_33117,3
userId_5703,userId_33117,1
userId_22210,userId_33117,1
userId_8903,userId_33117,1
userId_37173,userId_33117,8
userId_18461,userId_33117,1
userId_20109,userId_33117,5
userId_36035,userId_33117,1
userId_21857,userId_33117,1
userId_35735,userId_33117,1
userId_33353,userId_33117,6
userId_24863,userId_33117,2
userId_8471,userId_33117,1
userId_24063,userId_33117,1
userId_39161,userId_33117,1
userId_14422,userId_33117,1
userId_37405,userId_33117,1
userId_30330,userId_33117,1
userId_30271,userId_33117,7
userId_14825,userId_33117,1
userId_20417,userId_33117,1
userId_27486,userId_33117,2
userId_21594,userId_33117,1
userId_31426,userId_33117,1
userId_10347,userId_33117,1
userId_7566,userId_33117,1
userId_642,userId_33117,14
userId_27929,userId_33117,1
userId_35230,userId_33117,1
userId_21916,userId_33117,1
userId_20876,userId_33117,1
userId_1017,userId_33117,2
userId_21359,userId_33117,4
userId_14164,userId_33117,1
userId_25194,userId_33117,1
userId_29049,userId_33117,1
userId_29761,userId_33117,15
userId_18227,userId_33117,1
userId_14391,userId_33117,10
userId_15197,userId_33117,1
userId_32244,userId_33117,1
userId_30141,userId_33117,1
userId_10818,userId_33117,1
userId_23977,userId_33117,7
userId_26419,userId_33117,1
userId_21176,userId_33117,1
userId_15716,userId_33117,1
userId_2256,userId_33117,1
userId_14505,userId_33117,1
userId_10101,userId_33117,1
userId_2109,userId_33117,1
userId_31059,userId_33117,1
userId_14762,userId_33117,10
userId_7345,userId_33117,1
userId_14246,userId_33117,1
userId_20116,userId_33117,15
userId_5868,userId_33117,1
userId_37960,userId_33117,1
userId_35491,userId_33117,1
userId_10478,userId_33117,2
userId_9023,userId_33117,22
userId_5466,userId_33117,1
userId_21818,userId_33117,1
userId_7652,userId_33117,1
userId_4073,userId_33117,1
userId_25117,userId_33117,1
userId_22328,userId_33117,1
userId_26187,userId_33117,1
userId_11110,userId_33117,2
userId_5980,userId_33117,1
userId_6080,userId_33117,1
userId_6608,userId_33117,1
userId_29508,userId_33117,9
userId_19407,userId_33117,1
userId_27509,userId_33117,1
userId_12193,userId_33117,1
userId_25480,userId_33117,1
userId_18872,userId_33117,1
userId_12275,userId_33117,7
userId_35567,userId_33117,1
userId_38525,userId_33117,2
userId_8976,userId_33117,1
userId_23870,userId_33117,4
userId_4787,userId_33117,1
userId_8797,userId_33117,1
userId_35262,userId_33117,1
userId_26449,userId_33117,1
userId_26678,userId_33117,1
userId_11617,userId_33117,1
userId_23097,userId_33117,1
userId_26140,userId_33117,35
userId_478,userId_33117,1
userId_11181,userId_33117,1
userId_15558,userId_33117,39
userId_34798,userId_33117,2
userId_24216,userId_33117,3
userId_353,userId_33117,1
userId_31237,userId_33117,1
userId_448,userId_33117,7
userId_19657,userId_33117,1
userId_13838,userId_33117,1
userId_3216,userId_33117,2
userId_19237,userId_33117,1
userId_30033,userId_33117,1
userId_24982,userId_33117,2
userId_275,userId_33117,1
userId_37654,userId_33117,6
userId_20739,userId_33117,1
userId_12543,userId_33117,1
userId_876,userId_33117,1
userId_5534,userId_33117,2
userId_14517,userId_33117,1
userId_22240,userId_33117,1
userId_13092,userId_33117,1
userId_30161,userId_33117,1
userId_27400,userId_33117,1
userId_2223,userId_33117,1
userId_26125,userId_33117,1
userId_37514,userId_33117,1
userId_1826,userId_33117,1
userId_31704,userId_33117,1
userId_24866,userId_33117,1
userId_24565,userId_33117,1
userId_20130,userId_33117,1
userId_17808,userId_33117,1
userId_27063,userId_33117,1
userId_11091,userId_33117,1
userId_10305,userId_33117,4
userId_23926,userId_33117,1
userId_35711,userId_33117,5
userId_33902,userId_33117,1
userId_13426,userId_33117,2
userId_2201,userId_33117,1
userId_12747,userId_33117,1
userId_23554,userId_33117,1
userId_13038,userId_33117,1
userId_28396,userId_33117,1
userId_35175,userId_33117,1
userId_13155,userId_33117,1
userId_33245,userId_33117,1
userId_27816,userId_33117,1
userId_13806,userId_33117,1
userId_27656,userId_33117,1
userId_27687,userId_33117,2
userId_12857,userId_33117,1
userId_3727,userId_33117,1
userId_3234,userId_33117,3
userId_28300,userId_33117,1
userId_19723,userId_33117,2
userId_26084,userId_33117,1
userId_19893,userId_33117,16
userId_10966,userId_33117,1
userId_37552,userId_33117,1
userId_26820,userId_33117,1
userId_20737,userId_33117,1
userId_32574,userId_33117,1
userId_20314,userId_33117,1
userId_22234,userId_33117,1
userId_25346,userId_33117,2
userId_23301,userId_33117,1
userId_37915,userId_33117,1
